PROYECTO,EMPLAZAMIENTO,ID PROPIETARIO,ZONA DE CONCURRENCIA,LONGITUD,LATITUD,CODIGO MUNICIPIO 
TSI-068100-2024-0100,09_09164_000270,0000000-0900290,Burgos,-3.52396635_ ,41.74874571_ ,9164
TSI-068100-2024-0100,09_09272_000444,0000000-0900717,Burgos,-3.49662512_ ,42.66553813_ ,9272
TSI-068100-2024-0100,09_09131_000697,0000000-0900976,Burgos,-3.64086075_ ,41.64338282_ ,9131
TSI-068100-2024-0100,09_09905_000707,0000000-0900264,Burgos,-3.76037696_ ,42.71889856_ ,9905
TSI-068100-2024-0100,09_09231_000404,0000000-0900706,Burgos,-3.63107431_ ,41.96477664_ ,9231
TSI-068100-2024-0100,09_09098_000218,0000000-0900732,Burgos,-3.15450457_ ,42.48538665_ ,9098
TSI-068100-2024-0100,09_09021_000044,0000000-0900553,Burgos,-3.41039661_ ,41.82324484_ ,9021
TSI-068100-2024-0100,09_09061_000693,0000000-0900924,Burgos,-3.78961380_ ,41.82503785_ ,9061
TSI-068100-2024-0100,09_09904_000549,0000000-0900606,Burgos,-3.63580536_ ,42.44563235_ ,9904
TSI-068100-2024-0100,09_09029_000056,0000000-0900005,Burgos,-3.55387296_ ,42.38357408_ ,9029
TSI-068100-2024-0100,09_09093_000694,0000000-0900972,Burgos,-3.81465623_ ,42.27579106_ ,9093
TSI-068100-2024-0100,09_09109_000696,0000000-0100080,Burgos,-2.74698750_ ,42.73812750_ ,9109
TSI-068100-2024-0100,09_09416_000594,0000000-0900013,Burgos,-3.74673434_ ,42.87647388_ ,9416
TSI-068100-2024-0100,09_09412_000578,0000000-0900229,Burgos,-3.20390562_ ,42.77696698_ ,9412
TSI-068100-2024-0100,09_09373_000516,0000000-0900234,Burgos,-4.20821382_ ,42.58393895_ ,9373
TSI-068100-2024-0100,09_09194_000303,0000000-0900048,Burgos,-3.77318559_ ,42.02353113_ ,9194
TSI-068100-2024-0100,09_09218_000365,0000000-0900045,Burgos,-3.70248806_ ,41.58505240_ ,9218
TSI-068100-2024-0100,09_09423_000606,0000000-0900620,Burgos,-3.31964198_ ,42.62114048_ ,9423
TSI-068100-2024-0100,09_09908_000558,0000000-0900057,Burgos,-3.24098950_ ,42.98951835_ ,9908
TSI-068100-2024-0100,09_09101_000219,0000000-0900434,Burgos,-3.93362054_ ,42.15471439_ ,9101
TSI-068100-2024-0100,09_09215_000703,0000000-0900232,Burgos,-3.68274733_ ,43.04729494_ ,9215
TSI-068100-2024-0100,09_09175_000699,0000000-0900824,Burgos,-4.05355542_ ,42.63176327_ ,9175
TSI-068100-2024-0100,09_09363_000510,0000000-0900081,Burgos,-4.05058962_ ,42.39399433_ ,9363
TSI-068100-2024-0100,09_09194_000301,0000000-0900049,Burgos,-3.78063566_ ,41.97292676_ ,9194
TSI-068100-2024-0100,09_09136_000252,0000000-0900092,Burgos,-3.87231736_ ,41.62961864_ ,9136
TSI-068100-2024-0100,09_09056_000085,0000000-0900010,Burgos,-3.30558362_ ,42.50408582_ ,9056
TSI-068100-2024-0100,09_09908_000550,0000000-0900117,Burgos,-3.22381086_ ,43.08935591_ ,9908
TSI-068100-2024-0100,09_09102_000220,0000000-0900130,Burgos,-3.40073774_ ,42.78528168_ ,9102
TSI-068100-2024-0100,09_09347_000491,0000000-0900218,Burgos,-3.06158949_ ,42.71743456_ ,9347
TSI-068100-2024-0100,09_09321_000480,0000000-0900822,Burgos,-3.93504889_ ,41.69883105_ ,9321
TSI-068100-2024-0100,09_09086_000208,0000000-0900320,Burgos,-3.58243095_ ,42.31763420_ ,9086
TSI-068100-2024-0100,09_09124_000239,0000000-0900230,Burgos,-3.55057275_ ,43.08008282_ ,9124
TSI-068100-2024-0100,09_09162_000268,0000000-0900097,Burgos,-3.62186694_ ,42.17783061_ ,9162
TSI-068100-2024-0100,09_09088_000207,0000000-0900596,Burgos,-4.25044698_ ,42.52022135_ ,9088
TSI-068100-2024-0100,09_09103_000695,0000000-0900321,Burgos,-3.79923728_ ,41.88617248_ ,9103
TSI-068100-2024-0100,09_09224_000394,0000000-0900024,Burgos,-3.48825858_ ,42.44735547_ ,9224
TSI-068100-2024-0100,09_09181_000702,0000000-0900347,Burgos,-3.92820862_ ,42.36126923_ ,9181
TSI-068100-2024-0100,09_09181_000292,0000000-0900448,Burgos,-3.89541249_ ,42.39058333_ ,9181
TSI-068100-2024-0100,09_09395_000534,0000000-0900106,Burgos,-3.79662946_ ,42.70871911_ ,9395
TSI-068100-2024-0100,09_09427_000608,0000000-0900563,Burgos,-4.10420413_ ,42.59444450_ ,9427
TSI-068100-2024-0100,09_09029_000057,0000000-0900408,Burgos,-3.50928772_ ,42.37876445_ ,9029
TSI-068100-2024-0100,09_09901_000463,0000000-0900238,Burgos,-3.63040969_ ,42.01729791_ ,9901
TSI-068100-2024-0100,09_09167_000274,0000000-0900150,Burgos,-3.95223533_ ,42.33517993_ ,9167
TSI-068100-2024-0100,09_09251_000421,0000000-0900162,Burgos,-3.08611113_ ,42.64542804_ ,9251
TSI-068100-2024-0100,09_09400_000540,0000000-0900095,Burgos,-3.56200708_ ,41.63114932_ ,9400
TSI-068100-2024-0100,09_09377_000520,0000000-0900031,Burgos,-3.78227737_ ,42.36400593_ ,9377
TSI-068100-2024-0100,09_09174_000284,0000000-0900724,Burgos,-3.33515214_ ,41.79368502_ ,9174
TSI-068100-2024-0100,09_09325_000706,0000000-0900108,Burgos,-3.95267102_ ,41.99541432_ ,9325
TSI-068100-2024-0100,09_09177_000700,0000000-0900038,Burgos,-3.46757200_ ,42.25049655_ ,9177
TSI-068100-2024-0100,09_09075_000196,0000000-0900709,Burgos,-3.56052113_ ,42.36072046_ ,9075
TSI-068100-2024-0100,09_09906_000344,0000000-0900221,Burgos,-3.62145548_ ,42.64074890_ ,9906
TSI-068100-2024-0100,09_09014_000308,0000000-0900222,Burgos,-3.61484761_ ,42.71041555_ ,9014
TSI-068100-2024-0100,09_09085_000205,0000000-0900091,Burgos,-3.77459082_ ,41.65133237_ ,9085
TSI-068100-2024-0100,09_09108_000227,0000000-0900046,Burgos,-3.69702103_ ,42.19079999_ ,9108
TSI-068100-2024-0100,09_09239_000412,0000000-0900035,Burgos,-3.71532787_ ,41.84010660_ ,9239
TSI-068100-2024-0100,09_09144_000259,0000000-0900102,Burgos,-3.26635457_ ,41.90105621_ ,9144
TSI-068100-2024-0100,09_09180_000701,0000000-0900893,Burgos,-3.99123264_ ,42.30093268_ ,9180
TSI-068100-2024-0100,09_09137_000698,0000000-0900248,Burgos,-3.63914006_ ,41.59196127_ ,9137
TSI-068100-2024-0100,09_09027_000055,0000000-0900407,Burgos,-3.38041151_ ,42.41553176_ ,9027
TSI-068100-2024-0100,09_09276_000453,0000000-0100017,Burgos,-2.82827921_ ,42.78226993_ ,9276
TSI-068100-2024-0100,09_09045_000076,0000000-0900074,Burgos,-3.97173160_ ,42.68887913_ ,9045
TSI-068100-2024-0100,09_09055_000083,0000000-0900419,Burgos,-3.36908608_ ,41.72102940_ ,9055
TSI-068100-2024-0100,09_09907_000709,0000000-0900992,Burgos,-3.77136869_ ,42.42722970_ ,9907
TSI-068100-2024-0100,09_09256_000704,0000000-0900982,Burgos,-3.98056885_ ,41.71752841_ ,9256
TSI-068100-2024-0086,10_10026_000054,107728,Cáceres,-5.60737535_ ,39.81539857_ ,10026
TSI-068100-2024-0086,10_10024_000051,ES100116,Cáceres,-5.85429617_ ,40.31998849_ ,10024
TSI-068100-2024-0086,10_10050_000188,10_00010,Cáceres,-6.29856139_ ,40.29225917_ ,10050
TSI-068100-2024-0086,10_10087_000258,10_00008,Cáceres,-5.32587167_ ,39.45246583_ ,10087
TSI-068100-2024-0086,10_10128_000356,10_00004,Cáceres,-6.65390889_ ,40.06408972_ ,10128
TSI-068100-2024-0086,10_10018_000036,10_00009,Cáceres,-6.69090639_ ,39.41667306_ ,10018
TSI-068100-2024-0086,10_10017_000652,10_00012,Cáceres,-5.25196333_ ,39.51268833_ ,10017
TSI-068100-2024-0086,10_10904_000496,10_00001,Cáceres,-5.46643250_ ,40.04369833_ ,10180
TSI-068100-2024-0086,10_10203_000557,10_00005,Cáceres,-7.18677000_ ,39.48602639_ ,10203
TSI-068100-2024-0086,10_10049_000185,10_00006,Cáceres,-6.47419000_ ,39.60014639_ ,10049
TSI-068100-2024-0086,10_10082_000247,10_00019,Cáceres,-6.47045361_ ,39.76424806_ ,10151
TSI-068100-2024-0086,10_10169_000471,10_00014,Cáceres,-7.22507278_ ,39.60648222_ ,10169
TSI-068100-2024-0086,10_10180_000489,10_00003,Cáceres,-5.44493750_ ,40.05979250_ ,10180
TSI-068100-2024-0086,10_10033_000066,10_00015,Cáceres,-5.53885917_ ,39.57322306_ ,10033
TSI-068100-2024-0086,10_10122_000337,10_00018,Cáceres,-5.57683361_ ,39.84773333_ ,10122
TSI-068100-2024-0086,10_10158_000450,10_00017,Cáceres,-5.98760750_ ,39.26415333_ ,10158
TSI-068100-2024-0086,10_10180_000491,10_00002,Cáceres,-5.56607722_ ,40.01265278_ ,10180
TSI-068100-2024-0086,10_10105_000292,10_00007,Cáceres,-5.64267833_ ,40.11896361_ ,10105
TSI-068100-2024-0086,10_10045_000658,10_00011,Cáceres,-6.41195639_ ,39.80453167_ ,10045
TSI-068100-2024-0086,10_10134_000375,10_00013,Cáceres,-5.40123194_ ,39.46764528_ ,10134
TSI-068100-2024-0086,10_10038_000154,10_00020,Cáceres,-6.66386417_ ,39.91837111_ ,10038
TSI-068100-2024-0061,10_10206_000666,0000000-1000435,Cáceres,-5.54840346_ ,40.12344677_ ,10206
TSI-068100-2024-0061,10_10104_000291,0000000-1000028,Cáceres,-5.77087632_ ,40.05826985_ ,10104
TSI-068100-2024-0061,10_10092_000660,0000000-1000285,Cáceres,-5.76002241_ ,39.37047437_ ,10092
TSI-068100-2024-0061,10_10102_000281,0000000-1000402,Cáceres,-5.91726333_ ,39.33025933_ ,10102
TSI-068100-2024-0061,10_10109_000662,0000000-1000090,Cáceres,-5.49149258_ ,39.33144711_ ,10109
TSI-068100-2024-0061,10_10129_000664,0000000-1000408,Cáceres,-6.40244032_ ,40.01631701_ ,10129
TSI-068100-2024-0087,11_11018_000397,44643,Cádiz,-5.34138822_ ,36.86012013_ ,11018
TSI-068100-2024-0087,11_11009_000148,83921,Cádiz,-5.42031385_ ,36.69603211_ ,11009
TSI-068100-2024-0087,11_11001_000005,SPA-CA04614,Cádiz,-5.71606460_ ,36.45767489_ ,11001
TSI-068100-2024-0087,11_11021_000574,88813,Cádiz,-5.43956678_ ,36.43946205_ ,11021
TSI-068100-2024-0087,11_11010_000150,11_00001,Cádiz,-5.75331750_ ,36.81890500_ ,11010
TSI-068100-2024-0063,11_11903_000981,0000000-1101787,Cádiz,-5.35338621_ ,36.32658205_ ,11903
TSI-068100-2024-0063,11_11019_000402,0000000-1100428,Cádiz,-5.37552541_ ,36.76063532_ ,11019
TSI-068100-2024-0063,11_11040_000943,0000000-1100196,Cádiz,-5.39973623_ ,36.68383068_ ,11040
TSI-068100-2024-0067,12_12046_000300,0000000-1200024,Castellón/Castelló,-0.46116013_ ,40.07329252_ ,12013
TSI-068100-2024-0067,12_12089_000435,0000000-1200041,Castellón/Castelló,0.40248637_ ,40.35928674_ ,12089
TSI-068100-2024-0067,12_12104_000492,0000000-1200825,Castellón/Castelló,-0.48873374_ ,39.84957743_ ,12104
TSI-068100-2024-0067,12_12096_000470,0000000-1200111,Castellón/Castelló,0.22236789_ ,40.61795598_ ,12096
TSI-068100-2024-0067,12_12070_000328,0000000-1200356,Castellón/Castelló,0.25701392_ ,40.50849794_ ,12070
TSI-068100-2024-0067,12_12105_000500,0000000-1200123,Castellón/Castelló,-0.01898396_ ,40.26802187_ ,12105
TSI-068100-2024-0067,12_12015_000067,0000000-1200359,Castellón/Castelló,-0.33954593_ ,40.05874314_ ,12015
TSI-068100-2024-0067,12_12061_000318,0000000-1200027,Castellón/Castelló,-0.20294218_ ,40.65627834_ ,12061
TSI-068100-2024-0067,12_12088_000431,0000000-1200048,Castellón/Castelló,-0.31497182_ ,40.59365477_ ,44088
TSI-068100-2024-0067,12_12016_000069,0000000-1200126,Castellón/Castelló,-0.25711264_ ,39.89216186_ ,12016
TSI-068100-2024-0067,12_12121_000534,0000000-1200066,Castellón/Castelló,0.29331664_ ,40.52499492_ ,12121
TSI-068100-2024-0067,12_12141_000627,0000000-1200394,Castellón/Castelló,-0.16651725_ ,40.72907628_ ,12141
TSI-068100-2024-0067,12_12080_000374,0000000-1200950,Castellón/Castelló,-0.13329855_ ,40.61859473_ ,12080
TSI-068100-2024-0067,12_12025_000635,0000000-1200953,Castellón/Castelló,-0.20890755_ ,40.27697828_ ,12025
TSI-068100-2024-0071,13_13063_000528,0000000-1300627,Ciudad Real,-4.22083821_ ,39.04110379_ ,13063
TSI-068100-2024-0071,13_13054_000310,0000000-1300157,Ciudad Real,-3.34521078_ ,38.97253113_ ,13054
TSI-068100-2024-0071,13_13072_000389,0000000-1300141,Ciudad Real,-4.41676670_ ,39.46367503_ ,13072
TSI-068100-2024-0071,13_13001_000001,0000000-1300121,Ciudad Real,-4.36194646_ ,38.87919263_ ,13001
TSI-068100-2024-0071,13_13055_000313,0000000-1300099,Ciudad Real,-3.92201954_ ,38.41800813_ ,13055
TSI-068100-2024-0071,13_13037_000223,0000000-1300143,Ciudad Real,-3.07357068_ ,38.65990009_ ,13037
TSI-068100-2024-0071,13_13050_000526,0000000-1300160,Ciudad Real,-3.46433457_ ,39.17042710_ ,13050
TSI-068100-2024-0071,13_13013_000057,0000000-1300428,Ciudad Real,-3.71348164_ ,38.88598301_ ,13013
TSI-068100-2024-0071,13_13072_000531,0000000-1300127,Ciudad Real,-4.21453962_ ,39.46553072_ ,13072
TSI-068100-2024-0071,13_13084_000443,0000000-1300171,Ciudad Real,-3.36135597_ ,38.50578322_ ,13084
TSI-068100-2024-0071,13_13075_000396,0000000-1300285,Ciudad Real,-3.82276699_ ,38.47791075_ ,13075
TSI-068100-2024-0071,13_13040_000244,0000000-1300098,Ciudad Real,-4.03540651_ ,39.11765213_ ,13040
TSI-068100-2024-0071,13_13035_000219,0000000-1300139,Ciudad Real,-4.08331045_ ,38.85432870_ ,13035
TSI-068100-2024-0071,13_13048_000268,0000000-1300236,Ciudad Real,-4.14444794_ ,38.61141165_ ,13048
TSI-068100-2024-0071,13_13031_000156,0000000-1300146,Ciudad Real,-3.81841868_ ,39.02085968_ ,13031
TSI-068100-2024-0071,13_13058_000527,0000000-1300608,Ciudad Real,-3.56881006_ ,38.83156402_ ,13058
TSI-068100-2024-0071,13_13030_000152,0000000-1300002,Ciudad Real,-4.07550061_ ,38.81859911_ ,13091
TSI-068100-2024-0071,13_13063_000340,0000000-1300277,Ciudad Real,-4.34211236_ ,39.01900133_ ,13063
TSI-068100-2024-0071,13_13017_000523,0000000-1300276,Ciudad Real,-4.82621620_ ,39.48151628_ ,13017
TSI-068100-2024-0071,13_13020_000112,0000000-1300205,Ciudad Real,-4.08040845_ ,38.76755871_ ,13020
TSI-068100-2024-0071,13_13067_000529,0000000-1300588,Ciudad Real,-4.17069673_ ,38.89910885_ ,13067
TSI-068100-2024-0089,14_14066_000602,SPA-CO07244,Córdoba,-4.29719266_ ,37.97504765_ ,14066
TSI-068100-2024-0089,14_14041_000450,89014,Córdoba,-4.70499956_ ,37.64053784_ ,14041
TSI-068100-2024-0089,14_14067_000606,SPA-CO07231,Córdoba,-4.54833251_ ,37.96842330_ ,14067
TSI-068100-2024-0089,14_14043_000480,89022,Córdoba,-4.38232073_ ,38.01370517_ ,14043
TSI-068100-2024-0089,14_14040_000445,63177,Córdoba,-4.74639903_ ,37.58278878_ ,14040
TSI-068100-2024-0089,14_14053_000524,SPA-CO07116,Córdoba,-5.09882745_ ,37.81303237_ ,14053
TSI-068100-2024-0089,14_14067_000605,59291,Córdoba,-4.53042559_ ,37.95014316_ ,14067
TSI-068100-2024-0089,14_14061_000587,89361,Córdoba,-4.91016642_ ,38.60652484_ ,14061
TSI-068100-2024-0089,14_14043_000471,53698,Córdoba,-4.37388516_ ,38.03719788_ ,14043
TSI-068100-2024-0089,14_14053_000530,87682,Córdoba,-5.18207580_ ,37.78991442_ ,14053
TSI-068100-2024-0089,14_14001_000009,SPA-CO07228,Córdoba,-4.51729750_ ,38.03342839_ ,14001
TSI-068100-2024-0089,14_14031_000375,88651,Córdoba,-4.15640214_ ,37.51309390_ ,14031
TSI-068100-2024-0089,14_14001_000001,ES140089,Córdoba,-4.52629798_ ,38.04331448_ ,14001
TSI-068100-2024-0089,14_14057_000412,87724,Córdoba,-4.73515751_ ,37.61131764_ ,14057
TSI-068100-2024-0089,14_14073_000644,83842,Córdoba,-4.80199814_ ,38.02752049_ ,14073
TSI-068100-2024-0089,14_14040_000446,83476,Córdoba,-4.74586318_ ,37.58899194_ ,14040
TSI-068100-2024-0089,14_14001_000013,88942,Córdoba,-4.54765635_ ,38.03826400_ ,14001
TSI-068100-2024-0089,14_14043_000474,SPA-CO07282,Córdoba,-4.39051720_ ,38.06122018_ ,14043
TSI-068100-2024-0089,14_14029_000367,26490,Córdoba,-5.36559774_ ,38.14773591_ ,14029
TSI-068100-2024-0089,14_14062_000593,78871,Córdoba,-4.73532298_ ,38.48783885_ ,14062
TSI-068100-2024-0089,14_14026_000350,SPA-CO07507,Córdoba,-4.92018550_ ,38.08510290_ ,14073
TSI-068100-2024-0089,14_14035_000385,SPA-CO06821,Córdoba,-5.11086202_ ,38.45344767_ ,14035
TSI-068100-2024-0089,14_14047_000497,SPA-CO06834,Córdoba,-4.86701569_ ,38.10225721_ ,14047
TSI-068100-2024-0020,14_14058_000741,0000000-1400435,Córdoba,-4.41906693_ ,37.40893193_ ,14058
TSI-068100-2024-0020,14_14069_000629,0000000-1400142,Córdoba,-4.55739331_ ,38.32352273_ ,14069
TSI-068100-2024-0020,14_14069_000624,0000000-1400244,Córdoba,-4.57347648_ ,38.28433269_ ,14069
TSI-068100-2024-0020,14_14020_000101,0000000-1400746,Córdoba,-4.47204091_ ,38.40246791_ ,14020
TSI-068100-2024-0020,14_14069_000630,0000000-1400211,Córdoba,-4.56759535_ ,38.24849982_ ,14069
TSI-068100-2024-0020,14_14044_000487,0000000-1400456,Córdoba,-4.56285020_ ,37.46738750_ ,14044
TSI-068100-2024-0020,14_14024_000342,0000000-1400709,Córdoba,-4.48943766_ ,37.28101764_ ,14024
TSI-068100-2024-0020,14_14016_000088,0000000-1400253,Córdoba,-4.28702178_ ,38.21540520_ ,14016
TSI-068100-2024-0020,14_14036_000391,0000000-1400380,Córdoba,-5.25357650_ ,37.83584581_ ,14036
TSI-068100-2024-0020,14_14029_000737,0000000-1401260,Córdoba,-5.32948377_ ,38.31450947_ ,14029
TSI-068100-2024-0077,15_15050_000714,SPA-CX01539,"Coruña, A",-8.04925267_ ,43.34121306_ ,15050
TSI-068100-2024-0077,15_15026_000268,SPA-CX01772,"Coruña, A",-8.02208483_ ,43.56351510_ ,15049
TSI-068100-2024-0077,15_15026_000278,SPA-CX01901,"Coruña, A",-8.08974391_ ,43.29182786_ ,15039
TSI-068100-2024-0077,15_15083_001157,107200,"Coruña, A",-7.94007330_ ,42.97341038_ ,15083
TSI-068100-2024-0077,15_15038_000643,SPA-CX02029,"Coruña, A",-8.27339331_ ,43.09097959_ ,15038
TSI-068100-2024-0077,15_15025_000252,27173,"Coruña, A",-7.93893190_ ,43.62225140_ ,15025
TSI-068100-2024-0077,15_15079_001131,ES150117,"Coruña, A",-8.03172925_ ,42.84994713_ ,15079
TSI-068100-2024-0077,15_15050_000717,RTGA15507,"Coruña, A",-8.01984723_ ,43.29151015_ ,15050
TSI-068100-2024-0077,15_15081_001137,78702,"Coruña, A",-7.92836446_ ,43.53208493_ ,15081
TSI-068100-2024-0077,15_15080_001135,SPA-CX02028,"Coruña, A",-8.02595585_ ,43.04599389_ ,15080
TSI-068100-2024-0077,15_15007_000097,21890,"Coruña, A",-8.75699207_ ,42.95591968_ ,15007
TSI-068100-2024-0077,15_15026_000269,SPA-CX01774,"Coruña, A",-7.95943490_ ,43.60815660_ ,15025
TSI-068100-2024-0077,15_15079_001132,SPA-CX01542,"Coruña, A",-8.06053629_ ,42.86018289_ ,15079
TSI-068100-2024-0077,15_15007_000098,SPA-CX00431,"Coruña, A",-8.77721007_ ,42.97103373_ ,15007
TSI-068100-2024-0077,15_15003_000044,12599,"Coruña, A",-7.99746142_ ,43.22651067_ ,15003
TSI-068100-2024-0077,15_15010_000129,15644,"Coruña, A",-8.13281188_ ,43.00172163_ ,15010
TSI-068100-2024-0077,15_15003_000041,1956,"Coruña, A",-8.03000316_ ,43.19639019_ ,15003
TSI-068100-2024-0077,15_15025_000254,RTGA15030,"Coruña, A",-7.98432171_ ,43.61400330_ ,15025
TSI-068100-2024-0077,15_15010_000131,110568,"Coruña, A",-8.18267523_ ,43.00633183_ ,15010
TSI-068100-2024-0077,15_15003_000043,106665,"Coruña, A",-8.03805240_ ,43.25529975_ ,15003
TSI-068100-2024-0077,15_15010_000132,SPA-CX02034,"Coruña, A",-8.11309341_ ,43.03079483_ ,15010
TSI-068100-2024-0077,15_15085_001171,SPA-CX03041,"Coruña, A",-8.30378942_ ,42.87033166_ ,15085
TSI-068100-2024-0077,15_15003_001277,1957,"Coruña, A",-7.96008734_ ,43.19245237_ ,15003
TSI-068100-2024-0077,15_15050_000713,ES150014,"Coruña, A",-7.99678781_ ,43.35257637_ ,15050
TSI-068100-2024-0077,15_15050_000715,38813,"Coruña, A",-7.96054287_ ,43.29343031_ ,15050
TSI-068100-2024-0077,15_15027_000284,SPA-CX01731,"Coruña, A",-8.14744558_ ,43.24250834_ ,15027
TSI-068100-2024-0077,15_15081_001136,42408,"Coruña, A",-7.89980263_ ,43.52815834_ ,15081
TSI-068100-2024-0077,15_15038_000642,24116,"Coruña, A",-8.24678551_ ,43.02839228_ ,15038
TSI-068100-2024-0077,15_15081_001138,111989,"Coruña, A",-7.88863706_ ,43.54783613_ ,15081
TSI-068100-2024-0077,15_15003_000049,RTGA15510,"Coruña, A",-7.94856436_ ,43.25843251_ ,15003
TSI-068100-2024-0077,15_15020_000210,ES150215,"Coruña, A",-9.12612614_ ,42.79511418_ ,15020
TSI-068100-2024-0077,15_15044_000677,12621,"Coruña, A",-7.70154751_ ,43.74547649_ ,15044
TSI-068100-2024-0077,15_15077_000982,15_00003,"Coruña, A",-8.85210444_ ,42.98330111_ ,15077
TSI-068100-2024-0077,15_15091_001201,15_00024,"Coruña, A",-8.14127278_ ,43.35088333_ ,15091
TSI-068100-2024-0077,15_15050_000718,15_00021,"Coruña, A",-8.06446861_ ,43.39623944_ ,15050
TSI-068100-2024-0077,15_15089_001198,15_00011,"Coruña, A",-8.41450028_ ,42.78921417_ ,15089
TSI-068100-2024-0077,15_15056_000773,15_00007,"Coruña, A",-8.87961639_ ,42.93249028_ ,15056
TSI-068100-2024-0077,15_15085_001173,15_00015,"Coruña, A",-8.25519028_ ,42.85183917_ ,15085
TSI-068100-2024-0077,15_15038_000641,15_00019,"Coruña, A",-8.29957083_ ,43.05714778_ ,15038
TSI-068100-2024-0077,15_15071_000927,15_00005,"Coruña, A",-8.96012639_ ,42.73448278_ ,15071
TSI-068100-2024-0077,15_15047_000704,15_00018,"Coruña, A",-8.20194833_ ,43.12405417_ ,15047
TSI-068100-2024-0077,15_15080_001134,15_00022,"Coruña, A",-7.96019028_ ,43.03454917_ ,15080
TSI-068100-2024-0077,15_15052_000745,15_00012,"Coruña, A",-9.26136972_ ,43.03131139_ ,15052
TSI-068100-2024-0077,15_15038_000640,15_00020,"Coruña, A",-8.21988778_ ,43.01823500_ ,15038
TSI-068100-2024-0077,15_15007_000103,15_00016,"Coruña, A",-8.66627972_ ,42.94104528_ ,15007
TSI-068100-2024-0077,15_15044_000680,15_00023,"Coruña, A",-7.77688889_ ,43.61690083_ ,15044
TSI-068100-2024-0077,15_15061_000848,15_00009,"Coruña, A",-7.75168167_ ,43.64741306_ ,15061
TSI-068100-2024-0077,15_15077_000983,15_00004,"Coruña, A",-8.82154167_ ,43.08406889_ ,15077
TSI-068100-2024-0077,15_15061_000847,15_00010,"Coruña, A",-7.87236278_ ,43.58526083_ ,15061
TSI-068100-2024-0077,15_15012_000146,15_00013,"Coruña, A",-8.41803083_ ,42.87167583_ ,15012
TSI-068100-2024-0077,15_15077_000981,15_00002,"Coruña, A",-8.78038889_ ,43.06938222_ ,15077
TSI-068100-2024-0077,15_15012_000147,15_00014,"Coruña, A",-8.43339389_ ,42.85319306_ ,15012
TSI-068100-2024-0077,15_15053_000724,15_00006,"Coruña, A",-9.02109861_ ,42.81016972_ ,15053
TSI-068100-2024-0077,15_15076_000975,15_00017,"Coruña, A",-7.98739000_ ,43.49186611_ ,15076
TSI-068100-2024-0077,15_15056_000775,15_00008,"Coruña, A",-8.79579389_ ,42.88320278_ ,15056
TSI-068100-2024-0077,15_15071_000926,15_00001,"Coruña, A",-8.94598306_ ,42.75887278_ ,15071
TSI-068100-2024-0077,15_15062_001305,15_00025,"Coruña, A",-8.88641601_ ,42.87673647_ ,15062
TSI-068100-2024-0077,15_15042_001298,15_00026,"Coruña, A",-8.77621746_ ,42.74541697_ ,15042
TSI-068100-2024-0077,15_15060_001303,15_00027,"Coruña, A",-8.36257597_ ,43.04143960_ ,15060
TSI-068100-2024-0077,15_15029_001290,15_00028,"Coruña, A",-8.78629923_ ,43.15452809_ ,15029
TSI-068100-2024-0077,15_15034_001295,15_00029,"Coruña, A",-9.06092160_ ,42.99454704_ ,15034
TSI-068100-2024-0077,15_15077_001313,15_00031,"Coruña, A",-8.87008589_ ,43.04457156_ ,15077
TSI-068100-2024-0077,15_15013_001288,15_00034,"Coruña, A",-8.78192221_ ,42.85067071_ ,15013
TSI-068100-2024-0077,15_15079_001314,15_00063,"Coruña, A",-8.11010267_ ,42.86840073_ ,15079
TSI-068100-2024-0077,15_15060_001304,15_00035,"Coruña, A",-8.33793789_ ,43.00223800_ ,15060
TSI-068100-2024-0077,15_15010_001285,15_00062,"Coruña, A",-8.05251224_ ,42.99589388_ ,15010
TSI-068100-2024-0077,15_15006_001280,15_00045,"Coruña, A",-8.22640242_ ,42.94714581_ ,15006
TSI-068100-2024-0021,15_15032_000560,0000000-1500568,"Coruña, A",-8.02643302_ ,43.14139182_ ,15032
TSI-068100-2024-0021,15_15001_000017,0000000-1500041,"Coruña, A",-8.28763106_ ,43.22830775_ ,15001
TSI-068100-2024-0021,15_15001_001276,0000000-1502281,"Coruña, A",-8.34181777_ ,43.18322915_ ,15001
TSI-068100-2024-0021,15_15055_000772,0000000-1500105,"Coruña, A",-8.14975277_ ,43.50943247_ ,15055
TSI-068100-2024-0021,15_15008_001284,0000000-1500116,"Coruña, A",-8.23876718_ ,43.32540242_ ,15008
TSI-068100-2024-0021,15_15084_001158,0000000-1500218,"Coruña, A",-8.55096272_ ,43.07865748_ ,15084
TSI-068100-2024-0021,15_15021_000219,0000000-1500202,"Coruña, A",-8.36812215_ ,43.17570176_ ,15021
TSI-068100-2024-0021,15_15092_001204,0000000-1500025,"Coruña, A",-9.06972220_ ,43.10426644_ ,15092
TSI-068100-2024-0021,15_15068_000895,0000000-1500365,"Coruña, A",-8.87074722_ ,43.26258579_ ,15068
